Country,WEO,ISO,AreaName,RegName,DevName,Year,Inflows
Canada,156.0,CAN,Northern America,Northern America,More developed regions,2017,12696.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1980,95.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1980,95.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1980,95.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1980,95.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1981,92.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1981,92.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1981,92.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1981,92.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1982,55.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1982,55.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1982,55.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1982,55.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1983,46.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1983,46.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1983,46.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1983,46.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1984,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1984,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1984,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1984,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1985,19.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1985,19.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1985,19.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1985,19.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1986,39.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1986,39.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1986,39.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1986,39.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1987,25.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1987,25.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1987,25.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1987,25.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1988,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1988,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1988,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1988,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1989,48.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1989,48.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1989,48.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1989,48.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1990,53.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1990,53.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1990,53.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1990,53.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1991,23.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1991,23.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1991,23.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1991,23.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1992,40.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1992,40.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1992,40.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1992,40.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1993,
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1993,
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1993,
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1993,
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1994,30.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1994,30.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1994,30.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1994,30.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1995,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1995,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1995,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1995,26.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1996,24.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1996,24.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1996,24.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1996,24.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1997,35.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1997,35.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1997,35.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1997,35.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1998,28.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1998,28.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1998,28.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1998,28.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1999,18.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1999,18.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1999,18.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,1999,18.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2000,31.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2000,31.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2000,31.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2000,31.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2001,23.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2001,23.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2001,23.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2001,23.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2002,24.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2002,24.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2002,24.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2002,24.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2003,35.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2003,35.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2003,35.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2003,35.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2004,38.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2004,38.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2004,38.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2004,38.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2005,37.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2005,37.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2005,37.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2005,37.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2006,65.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2006,65.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2006,65.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2006,65.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2007,40.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2007,40.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2007,40.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2007,40.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2008,37.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2008,37.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2008,37.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2008,37.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2009,45.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2009,45.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2009,45.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2009,45.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2010,52.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2010,52.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2010,52.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2010,52.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2011,41.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2011,41.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2011,41.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2011,41.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2012,44.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2012,44.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2012,44.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2012,44.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2013,44.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2013,44.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2013,44.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2013,44.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2014,45.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2014,47.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2014,61.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2014,
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2015,46.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2015,45.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2015,57.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2015,
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2016,48.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2016,45.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2016,57.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2016,
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2017,50.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2017,45.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2017,54.0
Cayman Islands,,,Latin America and the Caribbean,Caribbean,Less developed regions,2017,
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1980,3.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1981,2.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1982,3.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1983,1.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1984,0.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1985,2.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1986,2.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1987,3.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1988,1.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1989,
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1990,14.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1991,8.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1992,8.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1993,15.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1994,
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1995,
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1996,27.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1997,10.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1998,6.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,1999,3.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2000,4.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2001,11.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2002,13.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2003,6.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2004,17.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2005,24.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2006,51.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2007,52.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2008,88.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2009,107.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2010,101.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2011,134.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2012,116.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2013,213.0
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2014,
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2015,
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2016,
Central African Republic,626.0,CAF,Africa,Middle Africa,Less developed regions,2017,
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1980,6.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1981,5.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1982,2.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1983,4.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1984,2.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1985,1.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1986,4.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1987,1.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1988,2.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1989,4.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1990,8.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1991,9.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1992,4.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1993,3.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1994,9.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1995,11.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1996,13.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1997,18.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1998,8.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,1999,24.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2000,23.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2001,44.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2002,47.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2003,8.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2004,23.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2005,31.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2006,73.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2007,74.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2008,96.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2009,102.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2010,120.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2011,171.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2012,155.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2013,111.0
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2014,
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2015,
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2016,
Chad,628.0,TCD,Africa,Middle Africa,Less developed regions,2017,
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1980,2569.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1981,2048.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1982,1911.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1983,1970.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1984,1912.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1985,1992.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1986,2243.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1987,2140.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1988,2137.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1989,3037.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1990,4049.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1991,2842.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1992,1937.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1993,1778.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1994,1640.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1995,1534.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1996,1706.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1997,1442.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1998,1228.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,1999,1085.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2000,1700.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2001,1921.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2002,1839.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2003,1310.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2004,1810.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2005,2404.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2006,2774.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2007,2274.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2008,2017.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2009,2250.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2010,1950.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2011,1853.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2012,1673.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2013,1736.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2014,1674.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2015,1692.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2016,1666.0
Chile,228.0,CHL,Latin America and the Caribbean,South America,Less developed regions,2017,1798.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1980,27651.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1981,25803.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1982,27100.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1983,25777.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1984,23363.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1985,24787.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1986,25106.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1987,25841.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1988,28717.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1989,32272.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1990,31815.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1991,33025.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1992,38907.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1993,65578.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1994,53985.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1995,35463.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1996,41720.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1997,41128.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1998,36854.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,1999,32159.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2000,45585.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2001,56267.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2002,61082.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2003,40568.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2004,55494.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2005,69933.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2006,87307.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2007,76655.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2008,80271.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2009,64238.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2010,70863.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2011,87016.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2012,81784.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2013,71798.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2014,76753.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2015,82159.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2016,84741.0
China,924.0,CHN,Asia,Eastern Asia,Less developed regions,2017,88180.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1980,11289.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1981,10335.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1982,8608.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1983,9658.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1984,11020.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1985,11982.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1986,11408.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1987,11700.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1988,10322.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1989,15214.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1990,24189.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1991,19702.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1992,13201.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1993,12819.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1994,10847.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1995,10838.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1996,14275.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1997,12993.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1998,11801.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,1999,9928.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2000,14427.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2001,16627.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2002,18758.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2003,14720.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2004,18846.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2005,25566.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2006,43144.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2007,33187.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2008,30213.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2009,27849.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2010,22406.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2011,22635.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2012,20931.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2013,21131.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2014,22054.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2015,21822.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2016,21984.0
Colombia,233.0,COL,Latin America and the Caribbean,South America,Less developed regions,2017,24432.0
Comoros,632.0,COM,Africa,Eastern Africa,Less developed regions,1980,3.0
Comoros,632.0,COM,Africa,Eastern Africa,Less developed regions,1981,1.0
